Function,Threads,Time(s),FLOP/s,Memory(Bytes)
compute_attention_weights_omp,38,0.152705,3543206695.69,2164260864
compute_attention_weights_omp,39,0.158211,3419891317.37,2164260864
compute_attention_weights_omp,40,0.130491,4146378985.07,2164260864
compute_attention_weights_omp,41,0.121895,4438778323.82,2164260864
compute_attention_weights_omp,42,0.127280,4250983888.26,2164260864
compute_attention_weights_omp,43,0.122162,4429075792.09,2164260864
compute_attention_weights_omp,44,0.117265,4614038975.14,2164260864
compute_attention_weights_omp,45,0.130214,4155200793.42,2164260864
compute_attention_weights_omp,46,0.126970,4261360883.24,2164260864
compute_attention_weights_omp,47,0.117769,4594292238.28,2164260864
compute_attention_weights_omp,48,0.109121,4958392962.29,2164260864
compute_attention_weights_omp,49,0.102675,5269690002.86,2164260864
compute_attention_weights_omp,50,0.109680,4933128419.02,2164260864
compute_attention_weights_omp,51,0.100365,5390979211.21,2164260864
compute_attention_weights_omp,52,0.101066,5353589634.68,2164260864
compute_attention_weights_omp,53,0.122356,4422059321.61,2164260864
compute_attention_weights_omp,54,0.095057,5692007483.68,2164260864
compute_attention_weights_omp,55,0.094699,5713517473.02,2164260864
compute_attention_weights_omp,56,0.091600,5906829290.44,2164260864
compute_attention_weights_omp,57,0.117966,4586622471.84,2164260864
compute_attention_weights_omp,58,0.090524,5977038860.45,2164260864
compute_attention_weights_omp,59,0.092047,5878142215.93,2164260864
compute_attention_weights_omp,60,0.077898,6945814254.46,2164260864
compute_attention_weights_omp,61,0.081412,6646006787.57,2164260864
compute_attention_weights_omp,62,0.074046,7307160036.61,2164260864
compute_attention_weights_omp,63,0.073996,7312080730.66,2164260864
compute_attention_weights_omp,64,0.069611,7772688973.97,2164260864
compute_attention_weights_omp,65,0.079114,6839061199.57,2164260864
compute_attention_weights_omp,66,0.076003,7118991152.93,2164260864
compute_attention_weights_omp,67,0.076930,7033210605.73,2164260864
compute_attention_weights_omp,68,0.091842,5891265351.19,2164260864
compute_attention_weights_omp,69,0.078677,6877049651.45,2164260864
compute_attention_weights_omp,70,0.065532,8256507833.89,2164260864
compute_attention_weights_omp,71,0.072431,7470068926.49,2164260864
compute_attention_weights_omp,72,0.063609,8506094543.13,2164260864
compute_attention_weights_omp,73,0.084410,6409969466.05,2164260864
compute_attention_weights_omp,74,0.069311,7806323783.43,2164260864
compute_attention_weights_omp,75,0.067143,8058405356.65,2164260864
compute_attention_weights_omp,76,0.070390,7686678836.76,2164260864
compute_attention_weights_omp,77,0.067907,7967727324.44,2164260864
compute_attention_weights_omp,78,0.071970,7517928602.71,2164260864
compute_attention_weights_omp,79,0.065339,8280911216.27,2164260864
compute_attention_weights_omp,80,0.064439,8396541325.12,2164260864
compute_attention_weights_omp,81,0.069551,7779403395.50,2164260864
compute_attention_weights_omp,82,0.061733,8764601604.81,2164260864
compute_attention_weights_omp,83,0.059400,9108866062.71,2164260864
compute_attention_weights_omp,84,0.056842,9518742684.88,2164260864
compute_attention_weights_omp,85,0.062214,8696821168.18,2164260864
compute_attention_weights_omp,86,0.058117,9309944206.31,2164260864
compute_attention_weights_omp,87,0.068996,7841957765.55,2164260864
compute_attention_weights_omp,88,0.058760,9208064691.73,2164260864
compute_attention_weights_omp,89,0.058365,9270354286.66,2164260864
compute_attention_weights_omp,90,0.060709,8912438341.33,2164260864
compute_attention_weights_omp,91,0.056873,9513555206.94,2164260864
compute_attention_weights_omp,92,0.057294,9443641310.69,2164260864
compute_attention_weights_omp,93,0.061348,8819611987.51,2164260864
compute_attention_weights_omp,94,0.056892,9510405577.56,2164260864
compute_attention_weights_omp,95,0.060906,8883620789.83,2164260864
compute_attention_weights_omp,96,0.062348,8678130985.90,2164260864
compute_attention_weights_omp,97,0.063832,8476388612.93,2164260864
compute_attention_weights_omp,98,0.056726,9538226170.03,2164260864
compute_attention_weights_omp,99,0.069314,7806001567.57,2164260864
compute_attention_weights_omp,100,0.062770,8619821023.30,2164260864
compute_attention_weights_omp,101,0.074950,7219017504.38,2164260864
compute_attention_weights_omp,102,0.064899,8337038859.28,2164260864
compute_attention_weights_omp,103,0.064005,8453465544.69,2164260864
compute_attention_weights_omp,104,0.062089,8714353735.23,2164260864
compute_attention_weights_omp,105,0.057511,9408015122.07,2164260864
compute_attention_weights_omp,106,0.060725,8910093874.45,2164260864
compute_attention_weights_omp,107,0.055479,9752604255.04,2164260864
compute_attention_weights_omp,108,0.061478,8800971079.82,2164260864
compute_attention_weights_omp,109,0.061376,8815569279.92,2164260864
compute_attention_weights_omp,110,0.052497,10306563905.23,2164260864
compute_attention_weights_omp,111,0.057392,9427517446.53,2164260864
compute_attention_weights_omp,112,0.060853,8891347614.48,2164260864
compute_attention_weights_omp,113,0.048665,11118148502.47,2164260864
compute_attention_weights_omp,114,0.058121,9309256781.70,2164260864
compute_attention_weights_omp,115,0.056995,9493219104.18,2164260864
compute_attention_weights_omp,116,0.067561,8008554155.96,2164260864
compute_attention_weights_omp,117,0.051209,10565828311.57,2164260864
compute_attention_weights_omp,118,0.057885,9347255000.18,2164260864
compute_attention_weights_omp,119,0.052266,10352121155.60,2164260864
compute_attention_weights_omp,120,0.048488,11158767386.67,2164260864
compute_attention_weights_omp,121,0.051806,10444070135.44,2164260864
compute_attention_weights_omp,122,0.046941,11526485002.56,2164260864
compute_attention_weights_omp,123,0.044012,12293564462.24,2164260864
compute_attention_weights_omp,124,0.047060,11497345274.84,2164260864
compute_attention_weights_omp,125,0.050380,10739684536.53,2164260864
compute_attention_weights_omp,126,0.045163,11980298477.67,2164260864
compute_attention_weights_omp,127,0.046771,11568378768.27,2164260864
compute_attention_weights_omp,128,0.047143,11477110430.94,2164260864
compute_attention_weights_omp,129,0.061005,8869212459.81,2164260864
compute_attention_weights_omp,130,0.046308,11684044687.89,2164260864
compute_attention_weights_omp,131,0.050172,10784187190.13,2164260864
compute_attention_weights_omp,132,0.044373,12193558785.10,2164260864
compute_attention_weights_omp,133,0.051509,10504256056.51,2164260864
compute_attention_weights_omp,134,0.037110,14580002696.61,2164260864
compute_attention_weights_omp,135,0.042877,12619020344.47,2164260864
compute_attention_weights_omp,136,0.042452,12745383473.34,2164260864
compute_attention_weights_omp,137,0.040372,13402026786.02,2164260864
compute_attention_weights_omp,138,0.043556,12422296056.81,2164260864
compute_attention_weights_omp,139,0.051588,10488187228.39,2164260864
compute_attention_weights_omp,140,0.045856,11799224264.71,2164260864
compute_attention_weights_omp,141,0.042726,12663664516.78,2164260864
compute_attention_weights_omp,142,0.048330,11195208941.45,2164260864
compute_attention_weights_omp,143,0.045073,12004189366.46,2164260864
compute_attention_weights_omp,144,0.041134,13153684306.58,2164260864
compute_attention_weights_omp,145,0.041653,12989851462.35,2164260864
compute_attention_weights_omp,146,0.045856,11799224264.71,2164260864
compute_attention_weights_omp,147,0.043500,12438227925.71,2164260864
compute_attention_weights_omp,148,0.043320,12489980570.56,2164260864
compute_attention_weights_omp,149,0.042624,12693910882.38,2164260864
compute_attention_weights_omp,150,0.044977,12029833497.11,2164260864
compute_attention_weights_omp,151,0.041888,12916950781.37,2164260864
compute_attention_weights_omp,152,0.039635,13651217207.12,2164260864
compute_attention_weights_omp,153,0.040932,13218655528.16,2164260864
compute_attention_weights_omp,154,0.045447,11905381938.47,2164260864
compute_attention_weights_omp,155,0.040507,13357300512.24,2164260864
compute_attention_weights_omp,156,0.048893,11066318169.86,2164260864
compute_attention_weights_omp,157,0.044255,12226075992.92,2164260864
compute_attention_weights_omp,158,0.039767,13605875474.26,2164260864
compute_attention_weights_omp,159,0.040441,13379113556.79,2164260864
compute_attention_weights_omp,160,0.049915,10839715511.30,2164260864
compute_attention_weights_omp,161,0.046324,11680015644.76,2164260864
compute_attention_weights_omp,162,0.047060,11497345274.84,2164260864
compute_attention_weights_omp,163,0.041452,13052835005.52,2164260864
compute_attention_weights_omp,164,0.041942,12900283084.90,2164260864
compute_attention_weights_omp,165,0.043600,12409729208.02,2164260864
compute_attention_weights_omp,166,0.049445,10942788119.46,2164260864
compute_attention_weights_omp,167,0.050069,10806371275.59,2164260864
compute_attention_weights_omp,168,0.037229,14533410180.79,2164260864
compute_attention_weights_omp,169,0.045433,11909068008.66,2164260864
compute_attention_weights_omp,170,0.049150,11008450156.34,2164260864
compute_attention_weights_omp,171,0.035636,15183129497.48,2164260864
compute_attention_weights_omp,172,0.042514,12726799612.65,2164260864
compute_attention_weights_omp,173,0.043296,12496858426.79,2164260864
compute_attention_weights_omp,174,0.040689,13297582354.18,2164260864
compute_attention_weights_omp,175,0.040271,13435589576.22,2164260864
compute_attention_weights_omp,176,0.033945,15939427991.58,2164260864
compute_attention_weights_omp,177,0.038059,14216486770.93,2164260864
compute_attention_weights_omp,178,0.036301,14904911398.61,2164260864
compute_attention_weights_omp,179,0.033391,16203924254.77,2164260864
compute_attention_weights_omp,180,0.039406,13730590511.43,2164260864
compute_attention_weights_omp,181,0.040023,13518827179.11,2164260864
compute_attention_weights_omp,182,0.043379,12473024665.44,2164260864
compute_attention_weights_omp,183,0.039852,13576897534.14,2164260864
compute_attention_weights_omp,184,0.040411,13389059327.24,2164260864
compute_attention_weights_omp,185,0.029037,18633648080.55,2164260864
compute_attention_weights_omp,186,0.046026,11755644996.97,2164260864
compute_attention_weights_omp,187,0.035659,15173282517.50,2164260864
compute_attention_weights_omp,188,0.036542,14806691545.07,2164260864
