Function,Threads,Time(s),FLOP/s,Memory(Bytes)
softmax_omp,201,0.002539,8260017862.91,33554432
softmax_omp,202,0.002543,8246852636.61,33554432
softmax_omp,203,0.002537,8267004720.12,33554432
softmax_omp,204,0.002857,7340476526.92,33554432
softmax_omp,205,0.002613,8026364652.07,33554432
softmax_omp,206,0.002524,8308390499.87,33554432
softmax_omp,207,0.002548,8230647536.45,33554432
softmax_omp,208,0.011451,1831412901.00,33554432
softmax_omp,209,0.002585,8112980097.96,33554432
softmax_omp,210,0.002513,8345439300.01,33554432
softmax_omp,211,0.002192,9567210161.20,33554432
softmax_omp,212,0.002492,8415703235.94,33554432
softmax_omp,213,0.002198,9541265888.07,33554432
softmax_omp,214,0.002598,8072772597.47,33554432
softmax_omp,215,0.002537,8266227819.01,33554432
softmax_omp,216,0.002186,9593295912.54,33554432
softmax_omp,217,0.002331,8996719875.43,33554432
softmax_omp,218,0.002542,8249946559.94,33554432
softmax_omp,219,0.002492,8415703235.94,33554432
softmax_omp,220,0.002233,9391515078.16,33554432
softmax_omp,221,0.002559,8195372237.22,33554432
softmax_omp,222,0.002853,7350290818.26,33554432
softmax_omp,223,0.002515,8339109804.90,33554432
softmax_omp,224,0.002601,8063152463.29,33554432
softmax_omp,225,0.002533,8279455028.43,33554432
softmax_omp,226,0.002268,9246392328.61,33554432
softmax_omp,227,0.002543,8246852636.61,33554432
softmax_omp,228,0.002578,8135491141.52,33554432
softmax_omp,229,0.002554,8211438594.29,33554432
softmax_omp,230,0.006983,3003207013.63,33554432
softmax_omp,231,0.002487,8432645980.45,33554432
softmax_omp,232,0.002511,8351778410.76,33554432
softmax_omp,233,0.002553,8214505997.58,33554432
softmax_omp,234,0.002527,8298983887.36,33554432
softmax_omp,235,0.002644,7931553671.96,33554432
softmax_omp,236,0.002582,8122719569.87,33554432
softmax_omp,237,0.006511,3220950244.32,33554432
softmax_omp,238,0.002543,8246852636.61,33554432
softmax_omp,239,0.002557,8201485335.39,33554432
softmax_omp,240,0.002484,8442358213.08,33554432
softmax_omp,241,0.002498,8394820597.64,33554432
softmax_omp,242,0.002503,8378827416.85,33554432
softmax_omp,243,0.002487,8432645980.45,33554432
softmax_omp,244,0.002527,8298983887.36,33554432
softmax_omp,245,0.002518,8328056260.37,33554432
softmax_omp,246,0.002527,8298983887.36,33554432
softmax_omp,247,0.002487,8432645980.45,33554432
softmax_omp,248,0.002506,8368464486.93,33554432
softmax_omp,249,0.002486,8435880907.46,33554432
softmax_omp,250,0.003006,6976596622.94,33554432
softmax_omp,251,0.012804,1637884146.84,33554432
softmax_omp,252,0.002595,8081673118.53,33554432
softmax_omp,253,0.002535,8273225190.19,33554432
softmax_omp,254,0.002843,7376178634.98,33554432
